watchedVideoId,RelatedVideoId,next,homePage,timestamp,timeOfView,sessionSetup
,HDgSsCGdZKo,0,1,1605472022.8779974,120,12
,syebbkRnx2A,0,1,1605472022.8869393,120,12
n86DY8m2vnQ,ZLwCl3-3yJY,1,0,1605472023.5970404,120,12
n86DY8m2vnQ,ZLwCl3-3yJY,0,0,1605472023.6558828,120,12
n86DY8m2vnQ,8KsXPq3nedY,0,0,1605472023.7845378,120,12
n86DY8m2vnQ,rYpqBro9WoM,0,0,1605472023.815455,120,12
n86DY8m2vnQ,ahd2bbGoGTs,0,0,1605472023.8443792,120,12
,joJQ6tkVioI,1,1,1605472320.1497076,120,12
,KB6w9CjLA1I,0,1,1605472320.1594439,120,12
,Me9yU9AjwEU,0,1,1605472320.169444,120,12
,xGoGBr1vE-4,0,1,1605472320.179419,120,12
,-yHMVE9iCzI,0,1,1605472320.1901348,120,12
,bnChQbxLkkI,0,1,1605472320.1998494,120,12
,6C5FAg10VsU,0,1,1605472320.2088242,120,12
,AdKRFhheglA,0,1,1605472320.2181628,120,12
,Ps_kCc8HXkQ,0,1,1605472320.2260866,120,12
,RWbHMMC97sU,0,1,1605472320.2350628,120,12
,0A4XscQ2OpM,0,1,1605472320.2440658,120,12
,hDSboAb-gmU,0,1,1605472320.253015,120,12
,5SoWcAu5gBg,0,1,1605472320.2610235,120,12
,5SoWcAu5gBg,0,1,1605472320.270619,120,12
,6sxC3Qs-ZRs,0,1,1605472320.2785974,120,12
,a0HifsA30-A,0,1,1605472320.2875662,120,12
,jLKaNXJG8o8,0,1,1605472320.2955265,120,12
,4M-CLUBTrfw,0,1,1605472320.3045027,120,12
,As-UaKW2tTs,0,1,1605472320.3124993,120,12
,7kDtkgT3Dcs,0,1,1605472320.3214574,120,12
,EDA6_uMh838,0,1,1605472320.3291023,120,12
,cIsn8s8B7g8,0,1,1605472320.339076,120,12
,ZsS7fy5VHZM,0,1,1605472320.3464453,120,12
,A1zm-jfv5_s,0,1,1605472320.3564448,120,12
,Xjp5ZQulo64,0,1,1605472320.3654277,120,12
,aTSfgQJbkqc,0,1,1605472320.3754017,120,12
,wBv1BrJ6usY,0,1,1605472320.3839586,120,12
,10UJe4V8RM8,0,1,1605472320.3919363,120,12
,HDgSsCGdZKo,0,1,1605472320.4000762,120,12
,7pti0o4kmeY,1,1,1605472429.5917482,120,12
,HDgSsCGdZKo,0,1,1605472429.6196735,120,12
,ifNQRgn2Sb4,0,1,1605472429.6326733,120,12
,vM4OoGqzeBc,0,1,1605472429.645609,120,12
,fglfzmbkgxM,0,1,1605472429.6555774,120,12
,oPpVEbt-qs0,0,1,1605472429.6677306,120,12
,415JK5HSBbM,0,1,1605472429.6757095,120,12
,_rwXsgSwSMA,0,1,1605472429.6866796,120,12
,Ndod4DPrpHs,0,1,1605472429.697653,120,12
,wBv1BrJ6usY,0,1,1605472429.7066264,120,12
,CqvZ3vGoGs0,0,1,1605472429.7175636,120,12
,5SoWcAu5gBg,0,1,1605472429.7265425,120,12
,5SoWcAu5gBg,0,1,1605472429.7371445,120,12
,6sxC3Qs-ZRs,0,1,1605472429.7482934,120,12
,a0HifsA30-A,0,1,1605472429.7572684,120,12
,jLKaNXJG8o8,0,1,1605472429.767242,120,12
,4M-CLUBTrfw,0,1,1605472429.7752197,120,12
,As-UaKW2tTs,0,1,1605472429.7862208,120,12
,7kDtkgT3Dcs,0,1,1605472429.7952027,120,12
,EDA6_uMh838,0,1,1605472429.8041728,120,12
,Ps_kCc8HXkQ,0,1,1605472429.8131492,120,12
,K8s7-cc4c24,0,1,1605472429.8220704,120,12
,dPwysbfXaW8,0,1,1605472429.831716,120,12
,jXU0jrfCOrU,0,1,1605472429.84072,120,12
,cIsn8s8B7g8,0,1,1605472429.8506649,120,12
,rFj_idoQw68,0,1,1605472429.8586442,120,12
,syebbkRnx2A,0,1,1605472429.8686175,120,12
,G2vlmf5HDbk,0,1,1605472429.8765957,120,12
,azg51HIgkJQ,0,1,1605472429.887591,120,12
,azg51HIgkJQ,0,1,1605472429.8967533,120,12
,Qxz1-xv3Kx0,0,1,1605472429.9052317,120,12
,Xrfc-LQK8fs,0,1,1605472429.9138925,120,12
,yvEgZ7SiEiA,0,1,1605472429.9223402,120,12
,DPC-DYvLfnc,0,1,1605472429.9333136,120,12
,ad9NBC31EnY,0,1,1605472429.9413185,120,12
,COa_s1thggk,0,1,1605472429.9502683,120,12
,ZwKAHNMLmnA,0,1,1605472429.9582965,120,12
,a43v1eNk_L4,0,1,1605472429.967222,120,12
,zhJyPHt1gnY,0,1,1605472429.975269,120,12
,Lk5fQsP6z1k,0,1,1605472429.9862401,120,12
,Xj5IuExi_pY,0,1,1605472429.9962134,120,12
7pti0o4kmeY,QGIAq9izMWI,1,0,1605472430.8095179,120,12
,Ps_kCc8HXkQ,1,1,1605472621.7448812,120,12
,4dq3HO-kZGk,0,1,1605472621.7558966,120,12
,xGoGBr1vE-4,0,1,1605472621.7658322,120,12
,QU8wdBVW1TI,0,1,1605472621.775834,120,12
,dPwysbfXaW8,0,1,1605472621.785772,120,12
,gBk1BRV-lHM,0,1,1605472621.795746,120,12
,cIsn8s8B7g8,0,1,1605472621.8057475,120,12
,ihReA4iact4,0,1,1605472621.817686,120,12
,jXU0jrfCOrU,0,1,1605472621.8266625,120,12
,wBv1BrJ6usY,0,1,1605472621.8366354,120,12
,lbRwyt6TYAI,0,1,1605472621.8456132,120,12
,hqZlUeQ_Kq8,0,1,1605472621.8555853,120,12
,6sxC3Qs-ZRs,0,1,1605472621.8645613,120,12
,6sxC3Qs-ZRs,0,1,1605472621.8725407,120,12
,5SoWcAu5gBg,0,1,1605472621.8815162,120,12
,a0HifsA30-A,0,1,1605472621.8894956,120,12
,jLKaNXJG8o8,0,1,1605472621.899468,120,12
,4M-CLUBTrfw,0,1,1605472621.9074466,120,12
,As-UaKW2tTs,0,1,1605472621.9164226,120,12
,7kDtkgT3Dcs,0,1,1605472621.924402,120,12
,rHEIkBaGh_Y,0,1,1605472621.933377,120,12
,hnkpU27uTp0,0,1,1605472621.9423535,120,12
,vM4OoGqzeBc,0,1,1605472621.9503322,120,12
,_rwXsgSwSMA,0,1,1605472621.9583108,120,12
,syebbkRnx2A,0,1,1605472621.9672866,120,12
,bnChQbxLkkI,0,1,1605472621.9752653,120,12
,10UJe4V8RM8,0,1,1605472621.9842412,120,12
,tcnHLeiMDyY,0,1,1605472621.9912233,120,12
,azg51HIgkJQ,0,1,1605472622.0001984,120,12
,azg51HIgkJQ,0,1,1605472622.0091734,120,12
,Qxz1-xv3Kx0,0,1,1605472622.0201862,120,12
,Xrfc-LQK8fs,0,1,1605472622.0291252,120,12
,yvEgZ7SiEiA,0,1,1605472622.038147,120,12
,ad9NBC31EnY,0,1,1605472622.0471163,120,12
,DPC-DYvLfnc,0,1,1605472622.0550861,120,12
,ZwKAHNMLmnA,0,1,1605472622.0640674,120,12
,COa_s1thggk,0,1,1605472622.072039,120,12
,zhJyPHt1gnY,0,1,1605472622.079986,120,12
,a43v1eNk_L4,0,1,1605472622.0879648,120,12
,Xj5IuExi_pY,0,1,1605472622.097974,120,12
,Lk5fQsP6z1k,0,1,1605472622.1059165,120,12
Ps_kCc8HXkQ,_ylQEOeXCoE,1,0,1605472623.6667428,120,12
Ps_kCc8HXkQ,_ylQEOeXCoE,0,0,1605472623.7365541,120,12
,10UJe4V8RM8,1,1,1605473108.0335727,120,12
,w6GmuhVDfmQ,0,1,1605473108.0430863,120,12
,6TpTdKvsYyE,0,1,1605473108.053337,120,12
,5D5DgQi2oqA,0,1,1605473108.0633104,120,12
,syebbkRnx2A,0,1,1605473108.0719135,120,12
,N_EKXtviYI0,0,1,1605473108.0821927,120,12
,vM4OoGqzeBc,0,1,1605473108.0911684,120,12
,Ehdvf2D_9cE,0,1,1605473108.1021395,120,12
,6gnlgdBobRA,0,1,1605473108.1111157,120,12
,kQLFQfOQ8Gc,0,1,1605473108.1218958,120,12
,wX_wwOGj7vE,0,1,1605473108.1318672,120,12
,6sxC3Qs-ZRs,0,1,1605473108.1401348,120,12
,6sxC3Qs-ZRs,0,1,1605473108.1487913,120,12
,5SoWcAu5gBg,0,1,1605473108.157767,120,12
,a0HifsA30-A,0,1,1605473108.1667428,120,12
,jLKaNXJG8o8,0,1,1605473108.1746469,120,12
,4M-CLUBTrfw,0,1,1605473108.1836228,120,12
,As-UaKW2tTs,0,1,1605473108.1909826,120,12
,7kDtkgT3Dcs,0,1,1605473108.1999533,120,12
,wBv1BrJ6usY,0,1,1605473108.2079055,120,12
,pKRzfdIJUZE,0,1,1605473108.2177649,120,12
,pMYkY_5vYgw,0,1,1605473108.2267447,120,12
,CwzjlmBLfrQ,0,1,1605473108.2347229,120,12
,cIsn8s8B7g8,0,1,1605473108.2437005,120,12
,W9XyTDaVhVQ,0,1,1605473108.252674,120,12
,G2vlmf5HDbk,0,1,1605473108.260654,120,12
,hDSboAb-gmU,0,1,1605473108.2685418,120,12
,vL0t_b3dOng,0,1,1605473108.276559,120,12
,gBk1BRV-lHM,0,1,1605473108.2849853,120,12
,d9LZWrfLEE4,0,1,1605473108.292964,120,12
,MsiwQ5x8Hlc,0,1,1605473108.300998,120,12
10UJe4V8RM8,rYpqBro9WoM,1,0,1605473109.0470753,120,12
10UJe4V8RM8,rYpqBro9WoM,0,0,1605473109.068818,120,12
,P8b9dnmevmM,1,1,1606348275.3483694,120,12
,iH-_LaGjcXo,0,1,1606348275.3713086,120,12
,RsrwTAsyjzU,0,1,1606348275.3892612,120,12
,qVcd26iBPLE,0,1,1606348275.4092078,120,12
,jzSMWZ-r2EI,0,1,1606348275.4201796,120,12
,EChjIHaBjf8,0,1,1606348275.4291532,120,12
,5CyeaatEUr0,0,1,1606348275.444114,120,12
,5XKxi7cAJcI,0,1,1606348275.5320091,120,12
,ym8hdIMCIbQ,0,1,1606348275.551961,120,12
,ym8hdIMCIbQ,0,1,1606348275.568911,120,12
,PwT3JGbBfQs,0,1,1606348275.5978324,120,12
,qn4BKWLCfwY,0,1,1606348275.6237643,120,12
,VuJiRU9FUHs,0,1,1606348275.6407168,120,12
,mSoLYc2LQCU,0,1,1606348275.654682,120,12
,LlrQitJxMJk,0,1,1606348275.6776187,120,12
,AVJsVrv6nHA,0,1,1606348275.69557,120,12
,Z9gdxPwdEzk,0,1,1606348275.7115283,120,12
,cGGlnHe3Rgc,0,1,1606348275.7424462,120,12
,4a9VxZjnT7E&t=29s,0,1,1606348275.7693791,120,12
,f7LEWxX4AVI,0,1,1606348275.7783508,120,12
,dIqwz0VCv0E,0,1,1606348275.7868555,120,12
,P8b9dnmevmM,1,1,1606348543.6842263,120,12
,iH-_LaGjcXo,0,1,1606348543.7470586,120,12
,RsrwTAsyjzU,0,1,1606348543.7759843,120,12
,y9kRlWVmWdg,0,1,1606348543.808897,120,12
,b99KaCZbi6c,0,1,1606348543.82485,120,12
,f7LEWxX4AVI,0,1,1606348543.9280908,120,12
,1soFgsIdQR0,0,1,1606348543.9450457,120,12
,oWAPBW3GN5k,0,1,1606348543.9739678,120,12
,ym8hdIMCIbQ,0,1,1606348543.9939153,120,12
,ym8hdIMCIbQ,0,1,1606348544.0218432,120,12
,PwT3JGbBfQs,0,1,1606348544.0407903,120,12
,qn4BKWLCfwY,0,1,1606348544.0657234,120,12
,VuJiRU9FUHs,0,1,1606348544.0816813,120,12
,mSoLYc2LQCU,0,1,1606348544.091654,120,12
,LlrQitJxMJk,0,1,1606348544.1116014,120,12
,AVJsVrv6nHA,0,1,1606348544.1297991,120,12
,Z9gdxPwdEzk,0,1,1606348544.139352,120,12
,BKdmTRUK6Uo,0,1,1606348544.1692362,120,12
,5CyeaatEUr0,0,1,1606348544.200192,120,12
,J9WTiewpqm0,0,1,1606348544.27994,120,12
,IAKgIJmOljA,0,1,1606348544.2988892,120,12
,6gnlgdBobRA,0,1,1606348544.3118546,120,12
,qVcd26iBPLE,0,1,1606348544.321837,120,12
,cIsn8s8B7g8,0,1,1606348544.3437698,120,12
,SxRl9PlNrwU,0,1,1606348544.3627188,120,12
,8EqLgcXJuDw,0,1,1606348544.3746872,120,12
,qkBFypLUZJM&t=11s,0,1,1606348544.3866546,120,12
,4a9VxZjnT7E&t=29s,0,1,1606348544.4006166,120,12
,jzSMWZ-r2EI,0,1,1606348544.4185717,120,12
P8b9dnmevmM,FXtcIk0d3GQ,1,0,1606348545.3301318,120,12
,YVtTs6waL2Q,1,1,1606348689.2005374,120,12
,ZQtZWcK_vBc,0,1,1606348689.2135026,120,12
,RsrwTAsyjzU,0,1,1606348689.2244754,120,12
,iH-_LaGjcXo,0,1,1606348689.2514021,120,12
,n6l02MSi8qM,0,1,1606348689.2823632,120,12
,3eEc2WxCUcY,0,1,1606348689.2992742,120,12
,jzSMWZ-r2EI,0,1,1606348689.3112411,120,12
,wT2mvz1xWL4,0,1,1606348689.3232114,120,12
,ym8hdIMCIbQ,0,1,1606348689.3401659,120,12
,ym8hdIMCIbQ,0,1,1606348689.456853,120,12
,PwT3JGbBfQs,0,1,1606348689.4748042,120,12
,qn4BKWLCfwY,0,1,1606348689.4897654,120,12
,VuJiRU9FUHs,0,1,1606348689.5156953,120,12
,mSoLYc2LQCU,0,1,1606348689.536643,120,12
,LlrQitJxMJk,0,1,1606348689.565562,120,12
,AVJsVrv6nHA,0,1,1606348689.583513,120,12
,Z9gdxPwdEzk,0,1,1606348689.6184213,120,12
,dIqwz0VCv0E,0,1,1606348689.6623037,120,12
,T_I0OiyciFk,0,1,1606348689.6802554,120,12
,-QBR5pSsdFQ,0,1,1606348689.701199,120,12
YVtTs6waL2Q,RbGpUemSXAA&t=17s,1,0,1606348691.0457864,120,12
,HuLK6UApzlU,1,1,1606349313.227229,120,12
,y9kRlWVmWdg,0,1,1606349313.2491448,120,12
,sIO6GBZfCtw,0,1,1606349313.266127,120,12
,IAKgIJmOljA,0,1,1606349313.2930174,120,12
,iH-_LaGjcXo,0,1,1606349313.3219788,120,12
,3eEc2WxCUcY,0,1,1606349313.4146938,120,12
,3osWtZPifgY,0,1,1606349313.4356387,120,12
,tYwy29p5itI,0,1,1606349313.4725404,120,12
,ym8hdIMCIbQ,0,1,1606349313.491491,120,12
,ym8hdIMCIbQ,0,1,1606349313.505451,120,12
,PwT3JGbBfQs,0,1,1606349313.5283968,120,12
,VuJiRU9FUHs,0,1,1606349313.5623045,120,12
,qn4BKWLCfwY,0,1,1606349313.607185,120,12
,mSoLYc2LQCU,0,1,1606349313.6480756,120,12
,LlrQitJxMJk,0,1,1606349313.6600418,120,12
,Z9gdxPwdEzk,0,1,1606349313.6779935,120,12
,AVJsVrv6nHA,0,1,1606349313.7029285,120,12
,Vgvp-7Kw0Z8,0,1,1606349313.7260005,120,12
,RsrwTAsyjzU,0,1,1606349313.7419612,120,12
,5XKxi7cAJcI,0,1,1606349313.7579155,120,12
HuLK6UApzlU,hHwZptsCNZY,1,0,1606349314.7231982,120,12
,Q3EcAK57h5s,1,1,1606349377.3980672,120,12
,UQ962gPsX_U,0,1,1606349377.4150238,120,12
,IAKgIJmOljA,0,1,1606349377.4309785,120,12
,HDgSsCGdZKo,0,1,1606349377.441954,120,12
,iH-_LaGjcXo,0,1,1606349377.4559374,120,12
,jTCu12j7Ft8,0,1,1606349377.4748626,120,12
,qyfbzUqbib0,0,1,1606349377.488824,120,12
,3eEc2WxCUcY,0,1,1606349377.5257604,120,12
,ym8hdIMCIbQ,0,1,1606349377.551656,120,12
,ym8hdIMCIbQ,0,1,1606349377.565306,120,12
,PwT3JGbBfQs,0,1,1606349377.6730168,120,12
,VuJiRU9FUHs,0,1,1606349377.6849856,120,12
,qn4BKWLCfwY,0,1,1606349377.7089252,120,12
,mSoLYc2LQCU,0,1,1606349377.7338552,120,12
,LlrQitJxMJk,0,1,1606349377.7627773,120,12
,Z9gdxPwdEzk,0,1,1606349377.772751,120,12
,AVJsVrv6nHA,0,1,1606349377.8036683,120,12
,RsrwTAsyjzU,0,1,1606349377.8196275,120,12
,3osWtZPifgY,0,1,1606349377.8625116,120,12
,K-5rKlAd-Yc,0,1,1606349377.8754847,120,12
Q3EcAK57h5s,5WcojLyyuzo,1,0,1606349378.9711227,120,12
Q3EcAK57h5s,5WcojLyyuzo,0,0,1606349379.0010755,120,12
,oxZnt8QmEkc,1,1,1606349543.2228045,120,12
,itSbV3YiRkI,0,1,1606349543.2427516,120,12
,IAKgIJmOljA,0,1,1606349543.27367,120,12
,iH-_LaGjcXo,0,1,1606349543.283647,120,12
,qVcd26iBPLE,0,1,1606349543.3125975,120,12
,6CKO9jcx8YA,0,1,1606349543.3375237,120,12
,P6T3xM4_u6I,0,1,1606349543.3564837,120,12
,3osWtZPifgY,0,1,1606349543.3744025,120,12
,ym8hdIMCIbQ,0,1,1606349543.3853736,120,12
,ym8hdIMCIbQ,0,1,1606349543.400361,120,12
,PwT3JGbBfQs,0,1,1606349543.4252636,120,12
,VuJiRU9FUHs,0,1,1606349543.4342418,120,12
,qn4BKWLCfwY,0,1,1606349543.456182,120,12
,mSoLYc2LQCU,0,1,1606349543.4721403,120,12
,LlrQitJxMJk,0,1,1606349543.491126,120,12
,Z9gdxPwdEzk,0,1,1606349543.508075,120,12
,AVJsVrv6nHA,0,1,1606349543.5767732,120,12
,RsrwTAsyjzU,0,1,1606349543.5917325,120,12
,20zDV9MNE0s,0,1,1606349543.6186612,120,12
,v9H_aBKfCiw,0,1,1606349543.6386104,120,12
oxZnt8QmEkc,WCFKWgu4u1g,1,0,1606349544.5606513,120,12
oxZnt8QmEkc,WCFKWgu4u1g,0,0,1606349544.6074922,120,12
,3osWtZPifgY,1,1,1606350155.6738594,120,12
,JT3gQRZfZEk,0,1,1606350155.6858292,120,12
,RsrwTAsyjzU,0,1,1606350155.6978002,120,12
,DUeeHNlmRBU,0,1,1606350155.7107632,120,12
,ZsNlcr4frs4,0,1,1606350155.7217708,120,12
,iH-_LaGjcXo,0,1,1606350155.812777,120,12
,Vm6AWWY2sug,0,1,1606350155.8327248,120,12
,jzSMWZ-r2EI,0,1,1606350155.8447158,120,12
,ym8hdIMCIbQ,0,1,1606350155.8736143,120,12
,ym8hdIMCIbQ,0,1,1606350155.884588,120,12
,PwT3JGbBfQs,0,1,1606350155.9204895,120,12
,VuJiRU9FUHs,0,1,1606350155.932458,120,12
,qn4BKWLCfwY,0,1,1606350155.9534013,120,12
,mSoLYc2LQCU,0,1,1606350155.967364,120,12
,LlrQitJxMJk,0,1,1606350155.988333,120,12
,Z9gdxPwdEzk,0,1,1606350156.0070457,120,12
,AVJsVrv6nHA,0,1,1606350156.019972,120,12
,0-th-rF8DX4,0,1,1606350156.0379238,120,12
,khns7aoelyw,0,1,1606350156.060861,120,12
,WhRwqxZyMKU,0,1,1606350156.0728307,120,12
,8fgZNVMrubM,1,1,1606350274.0011678,120,12
,md-KrR0Dj_w,0,1,1606350274.0125678,120,12
,bF_4CYIL49k,0,1,1606350274.0394106,120,12
,d0qnqo38zx8,0,1,1606350274.0821848,120,12
,YShHfVV0yRk,0,1,1606350274.1081183,120,12
,eKvKD0duhEE,0,1,1606350274.1998694,120,12
,wT2mvz1xWL4,0,1,1606350274.2158265,120,12
,0-th-rF8DX4,0,1,1606350274.2317853,120,12
,ym8hdIMCIbQ,0,1,1606350274.2637005,120,12
,ym8hdIMCIbQ,0,1,1606350274.2749252,120,12
,PwT3JGbBfQs,0,1,1606350274.3108258,120,12
,VuJiRU9FUHs,0,1,1606350274.3417714,120,12
,qn4BKWLCfwY,0,1,1606350274.358697,120,12
,mSoLYc2LQCU,0,1,1606350274.385963,120,12
,LlrQitJxMJk,0,1,1606350274.402201,120,12
,Z9gdxPwdEzk,0,1,1606350274.4135377,120,12
,AVJsVrv6nHA,0,1,1606350274.422516,120,12
,MD0_2IGfLYc,0,1,1606350274.4424863,120,12
,v9H_aBKfCiw,0,1,1606350274.4729245,120,12
,jzSMWZ-r2EI,0,1,1606350274.4968917,120,12
8fgZNVMrubM,ZLwCl3-3yJY,1,0,1606350275.4683053,120,12
,0-th-rF8DX4,1,1,1606350368.7409685,120,12
,RsrwTAsyjzU,0,1,1606350368.7489462,120,12
,wX_wwOGj7vE,0,1,1606350368.764939,120,12
,iH-_LaGjcXo,0,1,1606350368.775874,120,12
,K-5rKlAd-Yc,0,1,1606350368.916497,120,12
,jzSMWZ-r2EI,0,1,1606350368.9512565,120,12
,3eEc2WxCUcY,0,1,1606350368.986163,120,12
,eKvKD0duhEE,0,1,1606350369.0110981,120,12
,ym8hdIMCIbQ,0,1,1606350369.0470011,120,12
,ym8hdIMCIbQ,0,1,1606350369.0749276,120,12
,PwT3JGbBfQs,0,1,1606350369.10784,120,12
,VuJiRU9FUHs,0,1,1606350369.1317744,120,12
,qn4BKWLCfwY,0,1,1606350369.1457381,120,12
,mSoLYc2LQCU,0,1,1606350369.156708,120,12
,LlrQitJxMJk,0,1,1606350369.1766548,120,12
,Z9gdxPwdEzk,0,1,1606350369.197598,120,12
,AVJsVrv6nHA,0,1,1606350369.2095668,120,12
,Ex1B2_uxWZg,0,1,1606350369.227519,120,12
,jTCu12j7Ft8,0,1,1606350369.2394884,120,12
,IAKgIJmOljA,0,1,1606350369.2524507,120,12
0-th-rF8DX4,5WcojLyyuzo,1,0,1606350370.0458694,120,12
,5CyeaatEUr0,1,1,1606350420.2987282,120,12
,IAKgIJmOljA,0,1,1606350420.3097005,120,12
,jeQJ25XtM-Y,0,1,1606350420.3186758,120,12
,jTCu12j7Ft8,0,1,1606350420.3417263,120,12
,6CKO9jcx8YA,0,1,1606350420.3557217,120,12
,ngyVRfuWMQ8,0,1,1606350420.3716457,120,12
,iH-_LaGjcXo,0,1,1606350420.4693842,120,12
,jzSMWZ-r2EI,0,1,1606350420.483346,120,12
,ym8hdIMCIbQ,0,1,1606350420.4943182,120,12
,ym8hdIMCIbQ,0,1,1606350420.5082788,120,12
,PwT3JGbBfQs,0,1,1606350420.533247,120,12
,VuJiRU9FUHs,0,1,1606350420.5501676,120,12
,qn4BKWLCfwY,0,1,1606350420.5611627,120,12
,mSoLYc2LQCU,0,1,1606350420.580088,120,12
,LlrQitJxMJk,0,1,1606350420.5950463,120,12
,Z9gdxPwdEzk,0,1,1606350420.6289563,120,12
,AVJsVrv6nHA,0,1,1606350420.6399293,120,12
,qVcd26iBPLE,0,1,1606350420.6658578,120,12
,RsrwTAsyjzU,0,1,1606350420.6947808,120,12
,hhJEPQIoFno,0,1,1606350420.7057524,120,12
5CyeaatEUr0,79bRTv2krJA,1,0,1606350421.5321848,120,12
,aElfuaRScqA,1,1,1606350672.415768,120,12
,WhRwqxZyMKU,0,1,1606350672.4526675,120,12
,RsrwTAsyjzU,0,1,1606350672.465638,120,12
,WZkR6LTDmdU,0,1,1606350672.4925973,120,12
,Pv_lherkc6E,0,1,1606350672.5075202,120,12
,gfQG9e-SyLM,0,1,1606350672.5234787,120,12
,iH-_LaGjcXo,0,1,1606350672.5374439,120,12
,ngyVRfuWMQ8,0,1,1606350672.5593824,120,12
,ym8hdIMCIbQ,0,1,1606350672.5713513,120,12
,ym8hdIMCIbQ,0,1,1606350672.5982816,120,12
,PwT3JGbBfQs,0,1,1606350672.6142418,120,12
,VuJiRU9FUHs,0,1,1606350672.6441574,120,12
,qn4BKWLCfwY,0,1,1606350672.6601298,120,12
,mSoLYc2LQCU,0,1,1606350672.6711035,120,12
,LlrQitJxMJk,0,1,1606350672.7478957,120,12
,Z9gdxPwdEzk,0,1,1606350672.7648509,120,12
,AVJsVrv6nHA,0,1,1606350672.7788138,120,12
,jzSMWZ-r2EI,0,1,1606350672.8047554,120,12
,HuLK6UApzlU,0,1,1606350672.8187056,120,12
,SxRl9PlNrwU,0,1,1606350672.8326738,120,12
aElfuaRScqA,WCFKWgu4u1g,1,0,1606350673.7038476,120,12
,hhJEPQIoFno,1,1,1606350737.7254198,120,12
,mOqH7v7jchk,0,1,1606350737.7353864,120,12
,RsrwTAsyjzU,0,1,1606350737.750348,120,12
,iH-_LaGjcXo,0,1,1606350737.8191626,120,12
,eKvKD0duhEE,0,1,1606350737.9126632,120,12
,gfQG9e-SyLM,0,1,1606350737.9485674,120,12
,HuLK6UApzlU,0,1,1606350737.9575467,120,12
,cGGlnHe3Rgc,0,1,1606350737.9874628,120,12
,ym8hdIMCIbQ,0,1,1606350738.0044165,120,12
,ym8hdIMCIbQ,0,1,1606350738.0223715,120,12
,PwT3JGbBfQs,0,1,1606350738.0483003,120,12
,VuJiRU9FUHs,0,1,1606350738.0687594,120,12
,qn4BKWLCfwY,0,1,1606350738.0877085,120,12
,mSoLYc2LQCU,0,1,1606350738.1186264,120,12
,LlrQitJxMJk,0,1,1606350738.1355803,120,12
,Z9gdxPwdEzk,0,1,1606350738.1515384,120,12
,AVJsVrv6nHA,0,1,1606350738.1615138,120,12
,tztg6PMEQ3g,0,1,1606350738.1914318,120,12
,Ex1B2_uxWZg,0,1,1606350738.2203536,120,12
,3QJp8Pr5yfQ,0,1,1606350738.2422976,120,12
hhJEPQIoFno,6PH5iIUos8M,1,0,1606350739.0542257,120,12
,WVrYs-eDTB0,1,1,1606351029.7268922,120,12
,qVcd26iBPLE,0,1,1606351029.764767,120,12
,IAKgIJmOljA,0,1,1606351029.7926908,120,12
,3eEc2WxCUcY,0,1,1606351029.876467,120,12
,bm9P8DmN4fU,0,1,1606351029.8904297,120,12
,_2SfKLxFGVM,0,1,1606351029.919366,120,12
,BTIfGFJqLko,0,1,1606351029.9442868,120,12
,HuLK6UApzlU,0,1,1606351029.9542663,120,12
,ym8hdIMCIbQ,0,1,1606351029.970262,120,12
,ym8hdIMCIbQ,0,1,1606351030.0081146,120,12
,PwT3JGbBfQs,0,1,1606351030.0180888,120,12
,VuJiRU9FUHs,0,1,1606351030.04402,120,12
,qn4BKWLCfwY,0,1,1606351030.054991,120,12
,mSoLYc2LQCU,0,1,1606351030.0729413,120,12
,LlrQitJxMJk,0,1,1606351030.0888991,120,12
,Z9gdxPwdEzk,0,1,1606351030.1088464,120,12
,AVJsVrv6nHA,0,1,1606351030.12979,120,12
,jzSMWZ-r2EI,0,1,1606351030.1547523,120,12
,ngyVRfuWMQ8,0,1,1606351030.1651735,120,12
,gfQG9e-SyLM,0,1,1606351030.1751845,120,12
WVrYs-eDTB0,jlzLEXO90A4,1,0,1606351030.9467227,120,12
,4t6jgOi2huc,1,1,1606351371.91257,120,12
,X7ZUCarSlRI,0,1,1606351371.9315195,120,12
,RsrwTAsyjzU,0,1,1606351371.95147,120,12
,UQ962gPsX_U,0,1,1606351371.981386,120,12
,iH-_LaGjcXo,0,1,1606351371.9943516,120,12
,ngyVRfuWMQ8,0,1,1606351372.010309,120,12
,HuLK6UApzlU,0,1,1606351372.0342455,120,12
,gfQG9e-SyLM,0,1,1606351372.0541918,120,12
,ym8hdIMCIbQ,0,1,1606351372.0721443,120,12
,ym8hdIMCIbQ,0,1,1606351372.0888028,120,12
,PwT3JGbBfQs,0,1,1606351372.099801,120,12
,VuJiRU9FUHs,0,1,1606351372.127702,120,12
,qn4BKWLCfwY,0,1,1606351372.1505353,120,12
,mSoLYc2LQCU,0,1,1606351372.1711555,120,12
,LlrQitJxMJk,0,1,1606351372.1891043,120,12
,Z9gdxPwdEzk,0,1,1606351372.2080853,120,12
,AVJsVrv6nHA,0,1,1606351372.23299,120,12
,khns7aoelyw,0,1,1606351372.2479467,120,12
,20zDV9MNE0s,0,1,1606351372.2718754,120,12
,cGGlnHe3Rgc,0,1,1606351372.294816,120,12
4t6jgOi2huc,rYpqBro9WoM,1,0,1606351373.098582,120,12
,6CKO9jcx8YA,1,1,1606352115.0211804,120,12
,Ru9qN3rm95k,0,1,1606352115.1488388,120,12
,HuLK6UApzlU,0,1,1606352115.170783,120,12
